bin: 0,530363.298860,614552.605703,1375988.992088
bin: 1,1495998.204802,878252.277967,1845784.689216
bin: 2,1896094.046265,1506591.337100,2198204.799414
bin: 3,3487206.311843,2602557.012265,1678943.944259
bin: 4,2355879.096285,2751410.097675,3348737.525953
bin: 5,2463812.750231,5057103.122761,2947171.942923
bin: 6,3239316.041556,3456022.118542,4651471.858595
bin: 7,3682732.587580,5156466.531309,3097233.783077
bin: 8,4652244.708072,4974574.397524,5741626.794258
bin: 9,5134260.923140,3641594.289980,4997501.249375
bin: 10,5007283.321194,3050133.096717,7558578.987150
bin: 11,5450828.980241,6089824.917534,5588023.004028
bin: 12,7645709.580662,6987368.986831,7850715.622924
bin: 13,7706280.618704,5543127.511730,6767208.043310
bin: 14,9467306.235799,8309788.931361,6760411.032991
bin: 15,8427262.193195,8889135.809328,6240127.922622
bin: 16,7360741.269944,10302405.914793,8795757.340577
bin: 17,9691226.747786,6988527.167899,6734636.610233
bin: 18,9928929.765886,10895744.924877,8552779.653387
bin: 19,10941517.588490,10224164.813537,8465966.813410
bin: 20,9408602.150538,8223362.180366,12097122.612978
bin: 21,10325002.933239,9760425.909494,10885969.469804
bin: 22,12946076.775864,10820219.697504,12066839.799586
bin: 23,12612991.381123,12975427.783635,8437038.599452
bin: 24,11184181.094260,12673307.479786,13972334.777141
bin: 25,10744467.632291,10749131.800893,18122887.115324
bin: 26,11928956.437218,13426823.810234,9995742.554097
bin: 27,13247539.742619,15327348.368732,12888674.077654
bin: 28,13047488.358491,16118722.730178,14814058.030241
bin: 29,14312635.671859,24374390.640234,11331230.760514
bin: 30,16499015.381340,18377449.091502,17104391.966453
bin: 31,10886575.491597,16945562.380852,17162317.985573
bin: 32,14442645.192350,12686940.140710,14805841.577495
bin: 33,16516078.888565,12444639.654478,15618898.867630
bin: 34,16879672.052086,18879628.880438,16856502.998049
bin: 35,19013415.020598,17602190.494817,19280721.955922
bin: 36,18619631.130010,14054279.908077,18979225.442421
bin: 37,15918230.563003,16923864.876300,12826138.319776
bin: 38,19013260.530421,18591347.872721,19381289.601193
bin: 39,20765736.534718,10432696.069482,13511231.210944
bin: 40,21348607.133559,19367486.241999,20875763.747454
bin: 41,20907484.381611,12743298.390400,21775761.503564
bin: 42,16037595.106669,21640664.318067,16966875.135636
bin: 43,18517349.493929,23131111.344759,18912123.100729
bin: 44,15779231.025475,22585826.139329,18304588.350146
bin: 45,16755604.931976,17183093.330345,20938118.755547
bin: 46,21557655.260985,17670501.541469,18430649.778440
bin: 47,24570653.425815,21463065.641209,24371049.224442
bin: 48,23228803.716609,20417942.788091,25656465.167422
bin: 49,20457428.092140,24370628.518509,21822149.481724
bin: 50,24416517.055655,16716652.736123,18755861.206627
bin: 51,19274250.342859,19604886.140854,13672516.926313
bin: 52,18622301.083958,17976156.155138,29731852.350499
bin: 53,18486186.710486,24618190.107135,26599019.776864
bin: 54,28484126.573101,23636090.160940,29068999.233635
bin: 55,20873325.008853,25412960.609911,19457618.873890
bin: 56,41873278.236915,17644600.597440,29417836.498761
bin: 57,26864289.022696,30131435.399242,28803416.681151
bin: 58,27527644.286847,20449188.964370,25909579.957403
bin: 59,21811043.658439,32958883.792469,31824329.700056
bin: 60,21836405.942366,26222461.042450,22197558.268590
bin: 61,27499334.693515,27140011.819037,27518253.034775
bin: 62,27440817.126554,34626800.043971,30672606.441247
bin: 0,3997122.072108,4846722.403974,5315755.900489
bin: 1,8520790.729380,11030222.810501,15487068.297971
bin: 2,18449617.170444,15949387.277705,18637013.108033
bin: 3,22304003.568641,22547278.825287,24251978.051960
bin: 4,22998022.170093,26298487.836949,28771182.783324
bin: 5,33048746.901680,25344259.525218,31026191.276469
bin: 6,29294218.576719,31820351.387595,30088115.194498
bin: 7,46118813.593520,37316043.566481,42367271.282934
bin: 8,40065886.123848,46991254.405430,64292602.778869
bin: 9,59297912.713472,53740326.741187,51749120.264955
bin: 10,48474165.473174,67118189.029227,71827353.162036
bin: 11,49753306.521829,43886918.041181,53172633.817795
bin: 12,44213927.387127,58766358.519992,79116331.436570
bin: 13,58609285.385356,76622061.680760,90644221.430884
bin: 14,74187645.284139,88469478.030080,54584159.676862
bin: 15,66005239.165859,91038406.827881,94029149.036201
bin: 16,80605011.735141,110666276.079810,104522118.724830
bin: 17,101700661.054297,77879935.100054,104064288.604960
bin: 18,98616770.041263,102852812.212418,85429734.043749
bin: 19,82743783.873237,82819164.354632,107330685.843083
bin: 20,92735703.245750,87890011.927930,116198644.349149
bin: 21,110820068.506951,93968904.835127,117086670.746960
bin: 22,87183958.151700,129482632.438214,120817355.675789
bin: 23,131406044.678055,90632729.744529,130965048.702627
bin: 24,138113916.358212,120627261.761158,138465798.947660
bin: 25,103626943.005181,111691045.385227,98319121.178317
bin: 26,127916617.316120,150233696.861785,115792859.440334
bin: 27,103726754.093502,151240986.307289,135040632.761822
bin: 28,146623859.241095,140780116.022234,147627774.384036
bin: 29,137048880.767474,123089547.645912,176694054.245075
bin: 30,96225478.023342,182793796.804057,124393082.139561
bin: 31,137572279.185744,167412174.004028,146677973.093759
bin: 32,169061707.523246,170384138.785626,130579297.245964
bin: 33,175529168.817759,131317227.661588,148215959.371390
bin: 34,139862934.324362,115368768.026370,166861338.227933
bin: 35,186099408.100494,182403161.654802,122274302.017526
bin: 36,171197223.828803,212308133.696744,134594397.962896
bin: 37,118917227.350962,129816889.860618,174323921.370737
bin: 38,229546792.230724,160977421.884674,199427285.743506
bin: 39,188879707.236454,205957315.346394,202342109.922351
bin: 40,199732066.739739,201687286.322159,151146501.511465
bin: 41,213068181.818182,190058148.743127,181296268.318477
bin: 42,214908663.817877,226101587.969292,205914042.858853
bin: 43,138167087.971613,144999176.141045,227696129.165804
bin: 44,180585095.710101,188111361.926260,220059660.619101
bin: 45,372952813.361440,176861855.511554,191523024.398368
bin: 46,170015735.498924,232087304.330650,219098897.512994
bin: 47,157983082.644900,196959438.665600,228234510.960011
bin: 48,195067576.982026,191185938.079167,212964773.887911
bin: 49,267694613.984367,206509169.007104,150143386.934522
bin: 50,169700196.319835,173322005.097706,239610984.519251
bin: 51,212405285.623838,266495836.002562,230747043.553504
bin: 52,185402200.339321,252332888.973529,224158348.841144
bin: 53,254662925.322455,221044229.312921,250225898.380482
bin: 54,236315201.512417,193124758.594052,210675502.269550
bin: 55,205772657.958074,220833251.178106,198324863.208967
bin: 56,274117533.904011,196331697.235856,189715426.859710
bin: 57,228449888.729149,221234718.593252,283674068.277414
bin: 58,293459338.473017,220326007.804769,208886528.589131
bin: 59,336228635.472121,197070222.689352,203458799.593082
bin: 60,185404698.945321,279157037.274329,397627273.319862
bin: 61,301673803.036201,192108076.285497,307547310.201146
bin: 62,320545436.043553,256493770.865565,292635343.846529
bin: 0,42227946.454964,47990401.919616,24867580.135777
bin: 1,116444936.100841,108545222.653388,93936405.053779
bin: 2,168298224.453732,152520399.603447,161943319.838057
bin: 3,211500330.469266,195795296.018013,198792336.555426
bin: 4,221444705.257097,287620800.736309,270233752.195649
bin: 5,255667291.631157,263637761.715403,275925500.114969
bin: 6,326477309.826967,333818164.476978,250406911.230750
bin: 7,312781014.192439,293045660.176926,250473551.558415
bin: 8,320455759.302119,323723540.096757,306487314.830581
bin: 9,483348639.373580,486511469.507894,359692822.329730
bin: 10,469003155.112134,371854030.390616,449520851.637686
bin: 11,414450507.701872,411064485.741201,414357486.921842
bin: 12,462938233.356480,567685589.519651,609584544.687236
bin: 13,585786313.521203,616672172.668208,480398044.093678
bin: 14,685463601.882740,476705014.936757,473469903.096493
bin: 15,669764326.677550,613555747.291727,714285714.285714
bin: 16,639795265.515035,694671461.261850,505133043.129448
bin: 17,737886365.499713,552918951.297056,825650199.532132
bin: 18,901157275.659268,901777450.817533,783844551.248994
bin: 19,763329643.906721,759734093.067426,674786598.738149
bin: 20,589647475.045276,628244057.858286,797539022.445027
bin: 21,827098763.111395,618368350.783501,873639901.516957
bin: 22,806791076.189140,773746446.653547,812232934.279761
bin: 23,1070281840.884766,950589167.244282,725086481.668907
bin: 24,733643419.952166,1085964988.488771,757679077.449955
bin: 25,967531863.429156,1087433865.200025,847913643.256641
bin: 26,992701803.408276,970856331.241797,782166601.486117
bin: 27,1126601887.058161,968070945.770740,1179071481.208548
bin: 28,1007644197.359277,1066431316.307206,784239490.514759
bin: 29,1065492257.422929,1011020119.300374,1131947326.717730
bin: 30,1108290729.684316,1105760656.322454,1270439736.076390
bin: 31,1092019724.606276,1225114854.517611,995148650.329643
bin: 32,1088516154.569294,1246317697.711308,741481389.940569
bin: 33,1216022889.842632,1167863153.917494,1292456237.051679
bin: 34,955474871.010892,1061957643.060865,1275417243.641134
bin: 35,1282530860.898840,1010341972.692702,1065073001.878670
bin: 36,1115600313.574142,1157769572.563990,1126554721.634418
bin: 37,1314765158.723294,1267638522.867532,1224128211.323186
bin: 38,1183413997.663516,1337402695.380817,1353884607.373464
bin: 39,1300263303.318922,1374806667.812339,1237107025.221519
bin: 40,1142061281.337047,1389712736.208796,1296955318.307631
bin: 41,1216826978.792444,1449775629.962030,2169253415.282907
bin: 42,1510361784.334387,1638625840.748433,1363456202.933016
bin: 43,1634047610.205370,1201676885.471999,1464738094.841792
bin: 44,1169849089.467459,1198226624.595598,1449555469.655972
bin: 45,1356872114.803180,1230719837.330943,1304132114.253314
bin: 46,1539040882.820047,1577737122.140352,1284065296.086333
bin: 47,1535950849.572814,1334909267.885698,1471399668.935075
bin: 48,1369040135.227638,1496023325.751446,1386530843.237125
bin: 49,1462565632.632764,1455519329.296693,1551614454.840261
bin: 50,1667756703.727927,1474031041.359577,1891937009.626621
bin: 51,1408565159.682531,1143774676.388751,1484569046.735375
bin: 52,1255849771.932942,2208333333.333333,2082555649.423368
bin: 53,1385734631.818007,1477003870.297179,1627314779.935812
bin: 54,1768829999.356789,1708074534.161491,1540249520.422308
bin: 55,1921427346.028478,1679966400.671986,1439903320.777034
bin: 56,1458807872.443887,1780359820.089955,1837879667.247050
bin: 57,1700680272.108844,1837420008.870303,1850286315.856635
bin: 58,1613432509.297747,1729165750.794977,1815272906.282690
bin: 59,1580631989.357078,1985144501.976873,1776067490.564642
bin: 60,1493103574.881592,1482039383.374434,1594291912.235537
bin: 61,1788779734.856681,1569560649.595585,1637763660.137625
bin: 62,1543153176.323621,1805700855.558263,1736182877.929809
bin: 0,435019032.082654,333472280.116715,393491648.139768
bin: 1,596151839.873616,532793435.984869,615773026.062593
bin: 2,883665444.262802,740832201.506359,1013171225.937183
bin: 3,831212011.013559,782166601.486117,967071224.795706
bin: 4,1307668166.126164,1174536058.256989,1257909103.488182
bin: 5,1575733701.004530,1376762542.880417,1239259748.843358
bin: 6,2015171361.536136,1983564749.220742,1627036701.299305
bin: 7,1820623108.258802,1521910758.957872,1299407957.249478
bin: 8,1927525057.825752,1766680407.514281,1840603718.019510
bin: 9,1852194850.898314,1550760260.217572,1525052804.953372
bin: 10,1408387588.264290,1608975155.960887,1558658703.337655
bin: 11,1581579866.488300,1993769470.404984,2176041780.002176
bin: 12,2795338235.926547,2499711571.741722,2424152012.978537
bin: 13,2907399331.298154,2238406254.746621,1236284963.684129
bin: 14,2531581478.949900,3020265984.757724,3041732570.872369
bin: 15,2174356186.722838,2592730631.491954,2370475724.847031
bin: 16,1803914494.452963,2141934670.992535,2149300529.107219
bin: 17,2337131171.487000,2960769800.148038,2888295183.767781
bin: 18,2922402522.494809,2795721075.322612,3000963467.218423
bin: 19,2512404999.685949,2296844136.156920,2421087673.637382
bin: 20,2907218207.492317,1991134709.744708,2332750145.796884
bin: 21,2748179331.193085,2690736527.971429,2753579653.549614
bin: 22,2769949659.175759,2663748125.242488,2838875311.659137
bin: 23,2167336433.828509,2878474408.563461,3099153543.688380
bin: 24,3135464613.146376,3235889902.081971,3489816714.826137
bin: 25,3473521081.601026,3352416318.531126,3500740541.268345
bin: 26,3119025477.817375,3309939011.308958,3328607532.515564
bin: 27,3562726249.021841,4105090311.986864,4144556199.441965
bin: 28,3861363727.148050,3494144296.110656,3528452712.650112
bin: 29,3244628787.428145,3326772199.273655,3412600458.425995
bin: 30,4512504003.027744,4462807537.825893,4348527462.353676
bin: 31,3466749001.955463,3530099614.998510,3579918892.462593
bin: 32,3235087960.080975,2984278279.427923,3054509103.362737
bin: 33,3820525209.847965,3900670571.161425,3848482961.973592
bin: 34,2773694283.416082,2870852643.235041,3111083457.035937
bin: 35,3665036064.972945,3630514474.155275,3614385253.308167
bin: 36,3211443153.116402,3492427567.524199,3476790077.053185
bin: 37,3208632911.285522,3269520326.952033,3219534099.525966
bin: 38,3341487133.132558,3597172069.342409,3642119713.673357
bin: 39,3534599308.985835,3734391410.899755,3820603559.847367
bin: 40,4604413498.792746,4680472156.898560,4543817360.707063
bin: 41,3985405823.437033,3944161936.020059,2553160447.897290
bin: 42,3315036388.306402,4502877129.049317,3341557709.867309
bin: 43,3372009257.698144,3479663737.949687,3503184713.375796
bin: 44,3277578088.297954,2622507525.139648,3260066360.461915
bin: 45,3508986055.594544,2817876362.611681,3837154499.689274
bin: 46,3526331190.024234,2916854141.777730,3568445827.955357
bin: 47,3508553927.570290,4201331296.854691,4032969525.874021
bin: 48,4161270461.349016,4204871644.147720,4125568844.377649
bin: 49,3694126339.120798,2942569863.964995,2869144076.938968
bin: 50,4393237859.373318,4006158486.771821,4245436156.132158
bin: 51,3066706769.755195,2977289578.627641,3936084050.533264
bin: 52,3065843323.836932,3890236607.126473,3508202906.513012
bin: 53,4024579748.165648,3949707063.392798,3327766514.041326
bin: 54,4035112818.086109,4180284259.329635,4183034373.134271
bin: 55,4073749413.489202,3187486837.386944,3326838078.038116
bin: 56,4502476361.999100,4661985596.918182,4373395941.948923
bin: 57,4199019022.280140,4296169002.399928,4519545084.410296
bin: 58,3886040223.809571,4260158492.337130,3864924175.428253
bin: 59,4419482552.251174,4059292735.895649,4255892638.015051
bin: 60,4098525874.464168,4232304975.733628,4086759902.855707
bin: 61,4017977207.700259,4427828185.983067,4543023162.090671
bin: 62,3858450005.512072,3526329930.145083,3906904057.598928
